id,screen_name,followers_count,score
172589155,animaljusticeAU,5653,-1
579774943,Jenn1964Hussey,3088,0
2205314772,k8bisch,11500,-1
26107175,wyndall93,7173,-1
59877573,robertperu09,5448,-2
15484142,SeeRockCity,3184,1
1480848951431421952,PLynch4Kooyong,10521,-1
1333969328006283264,CGWJS54139911,4235,1
1006613297511182336,CollapseTalkPod,7661,-1
2365887990,equalityAlec,124236,-1
513739938,chuddles11,15159,1
223781895,Futaacom,32791,1
1380968904995049484,ScumanderMovies,7135,-1
2319043548,pirowbanks,8145,-1
1370527756493193218,FilmCodex,3116,-1
27122310,AmerUrological,38234,-1
1451565989062184961,MinimaxFinance,2649,1
1135098471793549317,ITU_AIForGood,13625,1
3188447983,AgnishwarJ,24304,1
1421362991673614338,dailymagick_,2629,-1
2409316182,Smilenewa,12380,-1
1257085922652323840,itscharlieswrld,15706,-1
1179148579417534465,Kelvin53146813,3306,-1
1304002440929320961,Mooon_Shinee,6041,1
3937914677,TechNative,88292,12
898968042213969921,pornlegendsclub,4982,-1
2562308246,ChaseCutta,7940,1
850372561443500032,marimo2525bu,12300,1
1213875713679343617,MonstaXVotingSQ,18722,1
1884922430,VLOPEZSEGURA,4582,1
175899378,cryptofanz,17828,-1
748802105780031488,sgtesco,23543,-1
161797179,ScottAWolfe,4153,1
2472815773,bythebeach1214,3317,1
500122569,mypurplebubble,4642,1
1623111458,DBerthiaumeCSA,2722,1
783149246178553856,GamerGalsRT,7789,2
738767160395321345,ChadBown,56284,1
817648951641968640,php_synopsis,4294,-1
15008417,franzone,3613,-1
141251419,sundeepparija,4399,1
995687695585284096,TheFireBible_,2986,1
4820804277,machinelearnflx,129397,2
73624511,TheAdityaPatro,6426,1
417213067,nanotrac,3133,-1
280976134,eu_near,142370,1
264635111,P2P_Design,5477,1
3021258574,s_total_s2,3283,-1
1703971202,FCShakhtar_eng,39590,1
499810173,MCSCI_Depok,3688,1
164898058,aviationblogs,70167,1
802939455053111297,Sarthaksavvy,9254,1
66064577,PeeterKrusten,4094,1
1462146384170258437,Paq85NFT,8636,1
1434617856616976392,WoozyPelican,13744,1
78761555,CHRDnet,41385,1
1258038433282502656,0xIntra,6631,-2
1184457660105662465,RobloxDevRTB,6844,-1
1256521352602845184,TheTransferEx,15256,2
28530102,BowelsOfStMarks,3506,1
1238379409352069121,agabaprince2,6770,-1
2690135790,playbabaijebu,16191,1
758549155593670656,letsmodtogether,2588,-1
1178930396,SirenAllen,3149,1
885843411835670528,murielcooperI,8703,1
1503315372279275522,handdraw_craft,2586,2
167064322,1MillionTulips,7877,1
1388208833013731337,MadMax45272133,2571,1
922758342,Holar_Folarin,3579,1
1070351212044783616,glassnodealerts,163913,1
2439239569,MPVisuals,8207,0
1294168652808421376,VisitIran3,6018,-2
920139780163170305,itskatieeex,7830,-1
1497840244993196033,PerpCrypto,5163,1
1240531094392336387,nviewscareer,2946,1
46988713,MedicaliPhone,18913,2
3327998737,VyNguyen99Vn,9228,0
1524451453879787520,Trust_Gems,16751,1
3079711880,kcbabe4u,7571,-1
1444425975220129798,paty_tgirl,11593,-1
17130266,BenLinders,6514,1
1440646061530308620,wom39723369,12214,0
1148292348,UNU_FLORES,3280,2
2712083096,BDO_USA,5132,1
200604360,KatOnSOL,10758,-1
713621689049997313,oluremi90,2628,-1
1508815383242981389,2105_NFT,18116,1
1358069584629276674,paubok22,164411,1
4860983848,techpearce3,13496,1
945479928975446017,mamiRD_,60279,-1
227530614,configuroweb,28500,0
1379662802,HorizonEU,155475,1
23602600,timeshighered,312956,1
141946154,aIIosada,3130,0
18640094,feeonline,64095,1
1424606076687708160,Aarav_speaks,2507,-1
1051965121210142721,UPROAR23,3641,2
91882544,DineshDSouza,2355227,-1
5741722,nprpolitics,3055809,1
936653147157729280,gordongekko369,25157,1
35400403,iTweetBible1,4507,-1
73364044,keveeyes,18553,1
1851908426,gvnair91,4970,1
1041785194095816704,themarkup,49849,1
990708696610103296,CodeforPDX,2555,2
967030755955216384,africanofilter,6224,1
237279265,toneo1st,3198,1
73349179,j_sato,43603,1
880842756322713601,DarleneReilly19,5363,-1
817007725666242561,MarketRebels,265867,-2
1180331250,Bobby_Don_Welch,2645,-1
343295926,andreaspinopico,3095,-1
1239921377282609152,Fibci2,6637,2
329221989,JohnnyAkzam,9077,0
49532208,LesVDavis,149301,-1
1432003660226220035,JasonWi09865809,7487,-1
3638215945,MirrorNow,111156,5
1361454241,y_alibhai,36864,-1
236506960,brokenwing2005,8399,0
1651989012,garrett_geoff,6982,-1
965169437966921728,honu17755302,2628,1
3160538850,chopkinsaz,3121,-1
17573681,stefanroberts,2799,-1
2367320131,cybersecboardrm,46147,5
835463838,cybereason,15935,1
282512983,DrCraigAEvans,3273,1
256856593,vainsovain,5750,-1
1058385466146328577,KevinJAlderton1,5656,-1
24216951,vulture,515162,-1
484522355,AnupamkPandey,44384,-1
840686479307333633,arashcaviani,3429,1
1933626750,BPSinghINC_,7130,1
1194909817262899203,narendramodi2O,4785,1
914680232170442752,LesBoehme,7642,1
2325201420,sameer_rjm,60144,1
946061037727490048,MazidHussain18,4075,1
1272336647288352768,Riyu28,3921,-1
2440240274,ashwanikumar097,3955,-1
120375508,ecodaren,3602,1
14190082,aamirbarry,3854,1
1036299781516222464,laurie_rachelle,2847,-1
34123337,jrousselot,2898,1
3288645805,TajinderSTS,3237,1
810565733986013184,sant_invisible,3600,1
68164273,samirsaran,100810,0
48534642,snarwani,90981,-1
865223191035334658,Fyodor34664866,6753,-1
433600801,schaller67,2682,-1
1098305897749565440,KimLeePritchar1,4485,-1
194397940,AmyReneeLeiker,2882,1
156600918,Mak0Nakamura,7459,-1
2352629311,HawleyMO,864453,2
745600340,HumanProgress,126289,1
289511094,bernerlap,20488,1
1162110074220949504,Chtasaraf,2762,1
1481888203401478147,Shakeel00106596,2725,1
65318079,NicCicutti,5271,-1
1256243353982767107,Ewa33872319,3974,-1
166517251,AZERTAC,14930,1
80102969,Arturo_Sarukhan,203763,1
2648638897,dunecat1,16386,-1
22019881,JohnsHopkinsSPH,513802,-1
169679081,SjogrensForum,4524,-1
41857435,assumptionprime,19800,-1
1258835612616003585,VizLane,24539,1
428333,cnnbrk,63131641,1
285802933,suzie462,5076,1
3300075122,RescueTheCntry,6957,-1
474088050,ShorterLab,7449,-1
15165450,NewsOn6,139649,-1
191037437,kriswentzel9,5397,1
1904471768,DottieFincham,6173,1
245687754,PTI_News,3773050,1
25167692,SassyMamainLA,27819,-2
1136948815569645569,KamalSinghnamo,19156,-2
1224822834255495178,NatTelegraph,4103,-1
47218048,monicasanthiago,8919,-1
22498836,ScottJW,6293,-1
28693929,technosurf101,2755,-1
1072242764727967744,Marvin515119758,4459,0
19031346,freespeechlover,3138,2
825091341000572928,hazel_steampunk,21592,1
74508260,BillPascrell,119893,1
264535319,mewhovotes,13022,1
1240282099363590144,bellybeastcuba,10763,1
277108384,PatrickTShep,2723,1
3074998750,champagnedadee,4200,1
1209041436,HydeBlizzardbox,23739,1
1044844792126033925,indypremium,4107,2
1000805436285767681,NKleshi,2819,-1
79199888,AmberHeardIT,7944,2
1276140426,DeAngelisCorey,98539,2
123051410,JasonBedrick,7236,1
1189986582545063936,KalingaForum,6133,-1
55313371,nach1keta,9889,-1
924005657375854593,PatriciaBuress,4701,1
341001504,elisesez,2608,1
1061731562637553664,Casper_Network,168787,1
2487093334,Amircspr,3172,1
715731055,ktradiorw,34935,1
1072965787902709760,PettyLS9,5739,-1
259612451,MauricioRodasEC,538433,1
1085786884566118400,Newzroom405,373122,1
1431094039,TurtleSurvival,4709,2
114135107,HebaJournalist,24820,1
355696940,Winnie_Byanyima,244949,1
623732328,Monstercoyliar,4094,6
1904454350,SarahPPerry,2620,1
2490427410,Mike_from_PA,24080,-1
1298469241767649280,seedclubhq,33562,1
14836055,mdtoorder,3641,1
37022156,TSBrass,3325,1
4390331,mickivoss,7740,-1
254515782,AlboMP,432325,-1
49835260,davrosz,37469,-1
106729916,espinsegall,17125,1
380268462,steve_vladeck,180530,1
17152067,mcpli,25300,1
128180355,ScotExpress,8010,-1
569720894,TeachAllAmerica,7242,1
1383734012577935360,yomarkclarence,2645,-1
2446144815,Liverpoolgoals_,14142,1
2248688763,IIkmore13,11927,1
2343582668,Jc4pmTomski,7045,-1
939396691970596864,HollywoodTamil0,6389,1
2226540642,raghul30111994,5940,1
384717817,zazarat,12379,-1
1379871859966099458,Rar314,2799,-1
1370160171822018560,AssureDefi,11932,1
398833545,OptometristZaib,6546,1
1269107130776223745,Grepnetics,2936,-1
15066876,JimHarris,260573,1
1104050228221612032,BotBlackTech,6087,-1
455236419,ps_rowland,7111,1
357180164,susan_e_winter,20786,1
802128824,AnandKochukudy,4065,1
19640082,jay_ambadi,12055,1
1328919656,UNDPNigeria,40868,-1
706165628726546433,iDigitalKingdom,14350,-1
83837068,JohnBersentes,4764,-1
3023037872,TruthRaiderHQ,73150,1
105114050,alderleyedgecom,10038,-1
1363844897116160001,BitcasinoE,5544,-1
1476108446491623427,BitcasinoCSGO,4357,-1
69227108,nhc_no,3652,1
1102556804,Scrimsports,11859,-1
25096188,ManhAssocNews,9819,1
193413288,randyslovacek,7443,-1
1114840675919511553,CurrencyNews,14764,0
137199262,TheDXEngineer,19895,1
1270331748505669633,bad_immigrant,7125,1
138848359,Klang_Ruinen,3591,1
35203319,EvanKirstel,324944,3
81333564,7benhart,29148,1
1480903610192089088,WarInUkraine22,6210,1
1474822153447084037,hapewives,55272,1
1151948829241069570,nft_showtime,6307,1
1435385516950581248,ShibagonNFT,3348,1
251798395,omobolajiokedij,5252,2
1256919263262191617,fvtumi,2620,2
3305845839,BuildingMadison,6784,1
811605410293645313,CircuitPython,7913,1
451612382,BettingOddsUK,191456,1
2829348486,remediesvenus,2596,1
985559300889305089,jos_swae,23648,1
1087983274402766848,MerchantMediaCo,2995,2
635000327,TTCBooksandmore,2709,1
77516870,UKTrave11er,11769,-1
20385337,tradersreport,2838,3
1386157278391242757,feabraham82,3118,1
1375521686716571651,TdrFund,4447,1
1356850528815300610,EdenBFKN,20473,1
1514426940026863618,Demon_freak9,14451,-2
1119290522324086790,katsnatchers,3411,-2
746112895885283329,younakahara1970,18799,-1
1422769753370759176,Jeloy_Inkblood,8918,-1
879737099074887682,cryptopunksbot,103915,-1
1446192319351435268,ApesPlanetNFT,19019,-1
1265002945223024640,cryptotimes123,11431,-1
49586895,SuneEngel,25681,1
240851123,KDHungerford,24744,-1
15221010,lanerellis,13334,-1
138858459,ddtdona,4866,-1
1496155187425452035,naked_and_sex,4017,1
3426118452,FGavin36,2512,1
1432649934264619012,GranSol75,4581,-1
1030436381779156993,GabGrowth,4614,-1
2378361697,vitalycoshel,3622,-1
74311481,BeachCity55,20170,-1
4606976902,butchy7575,4784,-1
1025207300401844225,nsfwillyum,334246,-2
1154876846749523968,PodNationPods,19618,2
1311053652761686019,HotMediaHD,48865,-2
4867522769,ThatGirlBaby97,22108,-1
1310120647188647937,justdarren43,7881,-1
778975429,Sunnova_Solar,3130,1
1234890852259921920,ItsMaxBishop,9213,-1
696971952599138304,hrb93718,3943,-1
1199680326806786048,CyberNews,53157,3
1398150091639193601,ElephantSolona,22637,-1
815169902642425856,tumz_vintage,27958,-1
1181705717868302336,JermarcusRobin1,8197,1
986289980468318208,ganseykid,35855,-1
172022924,Ahmetturan_34,2669,0
176184142,TheRudinGroup,23895,1
552621458,DrVirgo1981,25869,-1
40234732,uclnews,55872,1
15438804,IChemE,15953,1
3307060124,StopTheCoup2020,3202,0
192234590,stanleybentu,16327,-1
937598584186339328,NagatoDharma,20689,-1
1253503812,TheFlopFish,7526,-1
37735734,sleavenworth,6625,1
609286279,mary25jane,3450,1
1028216692869136384,i_am_pravin_inc,3494,-1
1351294043100241920,KateBerner46,13566,1
1081222837459996672,RepKatiePorter,1167849,1
362084030,JesusNarrowWay,34725,3
2416523149,akcakmak,8421,2
609297027,TedAbram1,17407,1
2696578399,BurnsJacq,38707,1
2704003466,Bhaveshshukla91,4981,-1
711281977144397826,GeorgeServed,63002,1
11125672,dmccabe,7841,-1
1634629316,puiwingtam,24780,-1
1319176015231537153,Robbinsonchris2,4520,1
4643646492,LMarieVResists,7848,-1
799566422,DawaaRadnaa,9960,5
15819609,ramprasad_c,34598,1
1349966132,FiscalNote,5280,1
425416437,rhodium_group,8600,-1
1005532692857982976,Rostisl57196626,2706,1
2326035948,DAYUNITEDSTATES,4430,1
1339765547907465216,taiwanplusnews,33781,0
21331501,TexGEOas,2677,-1
1312221989273296896,ladyartlover,6446,-1
1176748527428493312,safe_schoolske,10311,1
1329877032512139266,iLiekVocaloid,13065,-1
186454208,suzuki_takaya,15301,1
711023187,7Achaiah7,4490,1
49987831,DavidResnick,5496,-1
710810649060741120,damian_godden,11589,-1
1189609796623917056,steelydante,4982,1
1129116049117523969,Will666sortof,2768,-2
1361804652,ChinookDisplay,34557,1
763255668,QueenSandy_CFC,31884,1
120156642,TarikNiazi,47659,2
290061912,AlMonitor,153391,2
195414179,yehlog,24418,0
185624722,unknown_indian,3407,-1
870440977579646976,MultanSultans,565323,1
2593555655,Chan_Makhna,3056,1
1606048885,AUThackeray,3251536,2
4273021037,Sachinckavde,3735,1
976143442362302464,MsDixieDiva8253,15321,-1
825829081866436608,irishrygirl,107661,1
16502238,TheRiverWanders,6067,0
1108427071716417536,DSelektra,4087,-1
1262688048363581440,DaneDach,4251,0
56001656,kylieatwood,54739,1
1383112064,SoCalAzymuth,4251,-1
1258266398,EaleyGregory,3092,0
456582393,JayneLinney,4375,-1
790371762,GFFN,249274,2
787558417,U_Switch1,5546,1
64675777,IslamicReliefUK,59956,1
1485176352449904640,GH0888,5437,1
3743460078,Kiwi_CGFX,6511,-1
65096199,grandpamike1,5912,-1
958891280955789313,KeWeiss1,16792,1
1389948455070621697,KDee57111179,2791,-1
26823719,pattidavisaus,4421,1
281327485,backspring2011,3490,2
1241365477538004993,RoxaneLGibson1,2983,-1
774009293200916481,LindaLeePeacock,3937,-1
286840556,BonhoefferLives,6106,-1
1491795722,KDavCor,2987,-1
970717277996793856,paulb0641,27015,-2
2409431994,StudentSuccess,12361,0
110542860,robsmithonline,211834,1
55829777,flatwalk,4110,1
2230656569,Yandii__,5550,-1
224421524,RbnLake,10332,-1
882664530802868226,jorie_graham,7372,1
259893105,FlaglerSheriff,7552,1
36577200,clairemetzwesh,11101,1
306436630,queenadalite,4275,-1
817001274776416256,newsforsocial,21306,-1
1479527039686385666,PeoplesCDC,11414,1
1150860862426628101,LittleBirdSteph,4670,2
4751745643,shocgt,6086,-1
11170072,CurseYouKhan,3039,1
14154231,helenprejean,173626,0
29519958,j_weathers,3153,0
342226913,GregStohr,38280,1
351034720,WheelerLydia,5306,1
3711001,BrentHodgson,13850,1
62595328,UB5simon,16351,1
882748540161736705,PepperWingate,2506,1
9618202,jonathanross,3313,1
627341141,JaneHWBB,3295,-1
1488864481,GoVols37872,5312,-1
468179845,MagicSybille,4357,2
714767463586603009,TerrorismPolice,69346,-1
46129757,HertsPolice,125964,-1
1387802155810271239,ChildReviewSAT,3041,2
112526560,kenvogel,120817,-1
505079765,sambrodey,16227,1
296328854,Chrisblin,32895,1
147238440,watchkeep,6819,1
58637222,caborose,2739,1
1472371170758512653,JonesHospodTX,5804,1
1287839991754903555,AlexPetrovnia,32932,-1
3361645032,SpeakWritePlay,9870,1
24889586,AnandWrites,715971,1
885601772,noybsk2017,2767,2
312544868,johanknorberg,45980,3
3760910314,swenix_,4124,1
2229849979,mukamana25,3696,1
67390766,QTweather,9777,13
2504538070,miwje_,5063,1
952986418149773313,SlateUnion,3028,1
1208539669685653504,TheySaid01,8596,-1
3381132963,JohannaMellis,6561,1
17451055,Labor_Law,17421,0
20220031,regencertified,6592,1
16952739,bangordailynews,99694,1
16808453,HistoricaCanada,90179,1
270294622,TV_Blackbox,16176,-1
1882871270,MarcMillerVM,25829,1
38808541,benavu54,2904,0
41655821,NEAarts,105257,1
1506859589631090691,Love24hrs_,335657,2
1366014157321957385,Sexy_9835,206016,0
1376361855275384835,TopFanVids,9536,0
372937865,TrentonDucati,189769,0
189072881,redsarah99,23194,1
964206074,angiebabie2009,2992,-1
548873794,tifffuxxsake,7433,-1
1525867752,ProfCiara,5271,1
19367215,leigh_morpeth,2987,1
424249509,IamKelvinlegend,4567,1
1054258421942358016,SofaScoreINT,99610,4
2541984063,alouw10,8735,1
2149857906,super_blue1905,3299,1
566382892,ThomasStorai,2857,-1
1483194193849864195,MonkChains,14812,-1
734890125843419136,ayomidhe___,3337,-1
1439087400450347010,panama_31,24891,-1
1048530716940746752,EviVintage,6029,1
1670657197,Legend_Arts,7476,-1
1354312931274608642,MahalhaSumit,4665,1
611972802,pao_cbr,3716,1
1075688108161679366,Angry_ceSar,4628,-1
236192302,nickoydw,4372,-1
974991379,LACoFireAirOps,55809,1
235297382,Edark94,4916,1
1333467482,CoinDesk,2856770,0
31320305,Tweak896,23595,-1
1204516592010137600,SwanBitcoin,44295,1
2472929533,dynastybeautyb,4632,3
1434266918,EldeesMyth,4039,-2
983313126979461121,Artistic_3D,3301,1
1179804543565078528,MLSTjournal,5670,2
3307460762,javascript_fan,34011,1
2341853726,GermanyInAfrica,33643,1
1311271048650862592,dogesuppporteam,9562,1
391967726,LucMertens1,19521,0
884568713982164992,TheDefiJedi,144133,1
927420308,DuomodiMilano,14257,1
1440958598905958401,rn2kKC4Y7SseB5z,5450,-1
1544191027,Courtney_Neary,8232,1
42910151,DailyStar_Sport,47172,1
185782746,ZellLurie,2700,1
1525235486,DanATHBVB,3756,1
603408933,stalklo,2990,1
54851064,AnthonyJFasano,5099,1
26269732,GeoInstitute,9597,1
992779795,krdemey,2736,1
899207866015293440,giottus,29351,1
1476535871537311746,whitelistoffice,107078,-1
14968005,craigss,6730,-1
3042831967,BaloziHussein,7010,2
2738012154,NeiraOsci,7766,1
1279515008032858112,mammi36,42193,-1
1342407560490491904,moodybeary,4639,-1
1063375495,thebryonsummers,7189,1
184020744,mikeflache,22103,3
1164544468051271680,emtech_inc,2755,1
1030683536406269952,CarmelleCadet,3777,1
259545087,bhobieee,2979,-1
1254804395587444737,masterbatexxx,9676,0
1095352017999065088,NeferRameses,3717,2
141917712,FullyLV,6657,-1
22999673,CircuitMagazine,2598,-1
926309671773683712,AaravSeth_,8302,1
385155982,HelleBankJorgen,3848,1
3094649957,SDG2030,92598,1
1100050298062565376,billarnott_aps,3229,2
1251638723487444994,MarieRojasWrite,24773,3
1334957081145839619,vincentvanzand1,8007,4
1431378265,jtatkinson666,20653,1
1108150111144738816,FeversOf,6583,2
358230596,OneVenusThrow,3345,3
3317202390,PromptList,2625,1
952136526,MondayBlogs,15782,1
2720901920,Tabitha__Lily,5009,-1
1412039308731727873,Catmandoodlebug,7330,-1
922249838330126337,rdrake1948,2957,0
2191884285,EmersenLee,21309,-1
1426912720947843078,Gengrider1,3643,1
779000311788646400,bloodnblackrum,3425,1
416484991,iMoGalore,4479,1
460711368,SherryInk,58507,4
2906445496,sbraegger11,27139,1
1415366232966975488,Save____Planet,2591,1
884396457716875264,Mebeeapichaya,4856,1
1346804094409830404,001mellie,46990,-1
2908107542,psb_dc,58550,3
16476911,Shi4Tech,40854,-3
18244332,ahier,56333,0
563020869,lyakovet,2500,4
15008600,PostWorld,160732,1
2342387252,OscarJetson,66887,-1
3001000044,StateBank_Pak,312250,2
148246711,hassan_k82,61094,2
143477156,DallasFed,69221,1
64723403,thecentersquare,21320,2
83469886,Glenn_Hegar,8551,-1
202902258,mcknightandco,9508,-1
28175038,SaveTibetOrg,21979,1
270412323,MarkSteynOnline,292345,-1
1245843601390817281,AlStewartOBE,55676,-1
11092292,upine,5492,1
315071669,VeqarIslam,6251,1
2952932084,AhsanMurtaza70,3858,2
53389748,MrAdusei,2608,1
229141520,CortesSteve,322674,1
69768385,ResistItAllTX,19600,2
486289771,GrabienMedia,7798,1
818331493,devi_lockwood,6156,1
139117358,CountLuchino,2517,1
181451403,9ja_breed,10004,1
994323630845644800,1nonblonde2,3281,1
2656618825,blockchainrptr,20412,1
157037473,Chris_Levesque_,3245,1
29097819,EpochTimes,465088,3
3057771550,bevlarson60,5051,-1
14188667,graisinbrand,3524,-1
2223157392,NormOrnstein,214410,2
21238575,ethomas3915,3092,1
1031585441315803137,InsiderNews,28749,-2
1302396014280794119,HimHopenot,2580,0
35483042,MarkerJParker,11995,-1
758303211925020673,USEmbassyLLW,12649,1
1355224137690734597,swifferupdates,49689,-1
88296327,MatthewTwihard,3695,-1
3229308795,davidstevens111,4553,1
34061973,roslemusmartin,40903,1
23788966,TALK1370,2751,1
3406532356,greg4_trump,3327,-1
16263847,maharashtra,3587,2
1184163426458845186,FrenkieMark,3123,-1
230292897,Mbmlimo,4069,1
1137953360462532608,MOS_MEA,36835,-1
69181624,amanpour,3169116,3
1091309025709326336,BehanBox,2636,1
3305383914,shreyaraman18,2803,1
80136183,JoshPNamm,3914,0
841385187049132033,JGaffneyUSN,18761,-1
151274219,TaritaC,6331,-1
2277864330,coy325ic,3099,1
619572621,SuzanneinLGB,10358,-1
114048914,ssmunsell,3544,1
1363174828216373249,ManletThorin,5506,-1
784846515286204417,ShirePropaganda,4371,-1
2615155192,NewsJunkie60,7888,3
1213670507209347072,KatieRedvoteblu,8267,1
4264297743,SandraDunn1955,23641,-1
167586010,ATW1062,3177,2
1111087065993789441,twicrates,14837,-1
23770046,bigfadge,2922,-1
1633853574,Bryan_E_Leib,6074,-2
90804011,netshrink,34269,1
2288472949,nohomelikeplace,4253,-1
1202224363514343425,JameSmytheson,4398,-1
158381892,mayor_collier,2623,-1
1049560369,cheezwitham,7334,1
2496018341,Nonnie_Linda,2576,-1
928054018731053056,Locou9,5973,1
4771610420,rtypaige,2620,0
3383515306,GorskiPhilip,5468,-1
564947096,cocaTenn,42123,-1
1419369980718628867,itsmkalee,2510,-1
145125358,SrBachchan,47509663,1
2765674975,bigb21bigbshiv,12385,1
1263818856759361536,losinghopein,3423,2
1926045878,LDNFootbalI,220353,1
1041320398367928321,RodneyOlimba,5199,1
2565865626,GlobalPHObserv,5437,1
301326338,KathyConWom,31261,-1
22616551,Kanny989,7455,-1
1179658513083228161,katlegoktee1998,4151,1
1129738090820427776,Gail16248770,3765,2
14312391,ABAJournal,107767,1
46078438,MaajidNawaz,497844,-1
369249116,Sin_Pepitas_,8230,-1
18002731,fraulein200,3365,0
76139735,robersonma,5222,0
155649245,DavidCollinsST,9544,1
18211084,marionste,10481,0
4867648767,mrkernow,4778,1
1098441265,PennelDenis,3126,1
133081348,danielmarans,19799,-1
2712489396,dancindoti,20626,-1
275793550,soldier_777,5082,5
344613908,amnestypress,48768,2
12904372,AmnestySverige,15086,1
987904858014539776,tadbitmad01,16527,1
1397508742514683904,AcrossParents,4983,1
425434669,JanetteLeck,3075,1
1418535365887987712,TPBlue4,33184,1
146089665,MDLCV,3671,1
22946533,mdnonprofits,14939,1
17855815,jsmith4966,24773,1
374566029,YolandeMakolo,118221,1
309235877,loffredojeremy,11131,1
319696737,T_U_G_R_A_,6150,1
2504176405,MangoldX,2888,1
246560258,drcameronjones,6052,1
1213491316681633793,GOT7Charts__,35977,3
931161336796647426,ifjiaer,10440,2
20199202,OmarAlghabra,41660,1
1372081291,MarchOnTheBoss,3558,1
3256697185,helene_hebbel,5426,1
22204258,MaryJeanUK,7954,1
1132817415681843200,SexyNoahCyrus,4102,1
19178857,alicebell,30373,2
1022257111621926913,ElectsWorld,16799,2
821016767203901440,blankslate2017,5044,1
157810313,ruckzenknupp,3010,1
175986326,GayCarBoys,12024,1
292673121,TeruClavel,12278,1
1297457829658284032,mofazhuzhu,9982,-2
965186335555252224,RajeshGauthum,3316,1
82991118,elektrotal,12412,1
720961955339456512,LatinoArdiente7,4965,1
336650278,SimonGrivet,5707,1
776035969535324160,2020move,9075,1
706422123301101568,thepropagator96,4903,1
779427600,ironxide,3498,-1
18713254,simonpegg,5642198,0
1903643599,KEVINTOMIRANDA,31479,-1
72532048,sabeaux,3364,1
210158817,marvinliao,5656,2
1230492309541785600,NitenToken,4844,1
1100564188383010816,joecannaccino,3062,1
856418099884642306,VenetiaJane,19996,-1
142843687,AgNews_Otto,6264,-1
1639605775,DawnLAuthor,4376,1
41719739,millenialmomnet,5169,1
858430673476087813,unicornfantasy5,4436,4
2468004421,Iastralive,10274,1
886606046835478528,CssTimes,8141,1
829599287566819328,ClaudeKarangwa,78180,-1
771502019471220736,CryptoNewswire,9908,7
3052181791,tinystarlili,3868,1
1371496700737679363,GalardaMiguel,26315,-1
2286124076,TheLastDays777,2588,-1
811414973985550336,PeoplesParty_US,86032,-1
35336511,wolfeprowler1,4113,-1
442245676,BBCPropaganda,11793,1
824797212425191425,ALT_uscis,183304,-1
797165650221367296,BstarterCom,2554,2
2504828107,GeorgeArtwell,15358,1
3737131698,ChaaliiyKay,8738,1
87629909,avrohomg,26203,4
1122946177039831040,BigTawno,3196,0
37628540,RandaHabib,54662,1
841576837,SamuelRunnacles,42390,1
1447446057051320324,nftmusicplug,3507,1
1433377606641061899,SatoshisGirls,10223,1
1402192943298105350,MillerC45811517,2809,1
848990941788725253,ignatev_ink,2653,1
1331678427523522560,dontbesovasya,8321,1
1509917942561005583,Doodlegenics,3040,1
25681997,MITREcorp,17487,1
28346195,ACTIAC,5775,1
1111033949671833600,bigtrendtrader,4843,1
2707313087,LegendEskimoBoy,15612,1
1109006270462341120,PakinDubai_,15943,1
1169261359,Briankhetho,4765,1
1233452969141686272,crow8138,3817,1
1401957697759727623,JokeCommunity,9786,1
121724948,lalamaguire,4872,1
955445377,titsnaturals,3093,1
815973422752665601,BeatsErotica,19725,1
3042476158,Somaalilanders,20671,1
3237942362,AMciidle,4186,1
705911543284703232,irambowman,4479,0
1331886984915128320,LizWilli2,13506,-1
1105153931171131392,WhiteChoxolate,2985,-1
2534500417,akitarusdck,2693,1
3024265320,dailypakistangl,13553,1
2692765586,birdwriter7,70293,0
258251379,_rdjohnson_,3676,1
83315126,DarkSkyLady,5116,1
3128714010,L_Montes223,3076,-1
940813724193034240,d_ast777,33098,1
232356356,beckywadewriter,8066,1
1196589794953809921,AFictionalHubb1,7108,2
3090691539,anna_mocikat,16809,1
43993601,Grav1,4166,1
637103847,BestIndieBooks1,3935,0
770137691786706944,listingwp,2747,1
68087176,bryanbma,4486,1
1274371107567656961,crimearchives,3008,1
1407727346308763655,AjmeAlisha,12239,-1
1488509121959587842,SalmaKh10299074,3329,1
1415325371659132932,SensorNFT,72670,1
4700883386,555elnaz,5129,1
10915042,sharon000,9467,-1
39568359,copykatrecipes,74123,-1
73473698,Diane_Dee,2604,-1
21619863,sportscards,42239,-1
166714138,ICNTOAN,3468,2
831994766061662211,GentiGragjevi,22837,1
2150931211,pauloon1666,2643,1
304449381,DG_Lewis,14367,1
197976724,lmbrownlee1,3605,0
815315475357978624,rheany613,2505,1
915229609683243008,RugerBncurtis,4298,-1
14434070,nytimestech,289080,2
788762356218200065,kokaizbloka,3803,1
434634299,RLHeinrichs,38468,1
475404591,CalFreiburger,2854,1
3392561931,ALeighNY,3075,1
344203895,cracosal,6878,-1
1438176040979996675,RonK3l,3150,0
117546934,TesterTwitt,4251,1
2535955780,marciaj64,3321,-1
2435956999,stluciatimes,2644,1
1210022401,danspence2006,7790,1
284559613,EatAnOligarch,7070,1
354990034,libertarianism,85042,1
558396664,MartinScheinin,6146,2
67778641,ALuizCosta,24403,1
723844554714157056,satyenaiadmk,34253,1
1135357900711501824,whitefl24671174,2595,1
229051444,TimsyJaipuria,14876,1
3251438394,MunirSajid3,5759,-1
958408514807967751,NewDayForNJ,70673,1
1374732530683887616,CBalan010611,3170,1
192220938,marjowil5775,8390,1
23974861,Jennanjack,5181,0
